imdb_id,tmdb_id,tvdb_id,tvmaze_id
tt0383119,24281,,
tt0383120,53259,,
tt0383121,18046,,
tt0383122,4403,85463,70462
tt0383126,1428,73388,379
tt0383127,,,88306
tt0383130,20468,168381,
tt0383131,2707,,
tt0383137,,354148,25653
tt0383144,53089,87681,18268
tt0383145,20206,,
tt0383147,50943,,
tt0383149,64637,,
tt0383151,23250,277377,
tt0383153,62864,73806,2024
tt0383156,657251,,
tt0383161,,83945,42404
tt0383164,2873,79579,6427
tt0383175,318086,388037,
tt0383224,87934,,
tt0383718,137,79154,6570
tt0383737,18377,,
tt0383740,38584,301937,
tt0383742,20252,261414,68807
tt0383747,11185,73648,27205
tt0383748,,,73198
tt0383754,79584,,36776
tt0383759,9277,74098,42650
tt0383761,24454,280699,
tt0383764,,,34751
tt0383766,70114,290989,
tt0383768,51031,434438,
tt0383769,294889,,
tt0383775,,394687,
tt0383782,38583,84268,57996
tt0383788,,73105,
tt0383789,,302629,
tt0383795,10382,79167,7222
tt0383797,105620,394743,
tt0383809,,384236,
tt0383810,,386260,
tt0383815,112654,,
tt0383819,,311371,
tt0383820,33078,,20101
tt0383822,123243,304279,
tt0383827,212285,,
tt0383829,133870,197021,
tt0384013,39804,246771,1088
tt0384056,,418476,73186
tt0384277,299028,277111,
tt0384712,82438,230521,30251
tt0384715,116579,,
tt0384718,35487,,
tt0384720,,291446,
tt0384722,30479,,
tt0384728,,262484,
tt0384732,,410674,
tt0384735,10056,,
tt0384742,3302,73274,68267
tt0384743,2846,243831,
tt0384745,15561,272411,
tt0384746,3540,73062,4011
tt0384750,3887,80156,6237
tt0384753,124130,,
tt0384754,77612,148671,16366
tt0384758,52340,,
tt0384759,48184,,
tt0384765,,333507,
tt0384766,1891,73508,677
tt0384767,12664,73497,
tt0384769,35137,181871,
tt0384770,27383,,
tt0384771,,143941,
tt0384775,272028,345362,
tt0384776,,414215,59716
tt0384778,242546,274369,16476
tt0384779,12349,73149,
tt0384958,442509,,
tt0385368,,73392,33379
tt0385369,19423,,
tt0385372,76815,,
tt0385373,,448917,
tt0385374,8568,,
tt0385375,237998,,
tt0385382,,410678,
tt0385384,88999,80515,53210
tt0385386,58157,123131,
tt0385387,46100,289403,70287
tt0385388,96992,,8951
tt0385390,25994,,
tt0385391,323065,,
tt0385392,,478940,
tt0385396,44231,,49239
tt0385399,11240,180751,28674
tt0385401,,,28808
tt0385405,19112,158601,
tt0385406,40906,181061,17025
tt0385409,,396779,
tt0385410,116113,,
tt0385411,9179,80095,84043
tt0385412,53204,,
tt0385415,103539,403648,
tt0385417,53184,202651,
tt0385421,80419,82658,11847
tt0385423,,74424,66300
tt0385424,,,35324
tt0385426,40424,70900,9740
tt0385430,210120,,
tt0385434,257781,,
tt0385436,324686,440437,
tt0385438,,325490,
tt0385439,72316,313511,
tt0385442,8933,,
tt0385445,296809,,
tt0385453,297116,,
tt0385456,101882,,
tt0385459,9586,,
tt0385462,48869,337114,
tt0385463,19721,99981,
tt0385464,40544,73320,29893
tt0385467,28861,,
tt0385471,41298,262973,
tt0385478,,379281,
tt0385482,2882,73283,
tt0385483,5508,,
tt0385484,308473,,
tt0386139,76963,174241,44340
tt0386149,2058,78894,5063
tt0386152,,277437,
tt0386154,4296,,79772
tt0386161,,260943,
tt0386164,20989,318723,
tt0386165,239383,,
tt0386167,296569,92051,
tt0386169,118628,339141,
tt0386175,,91381,43017
tt0386176,1960,79538,14340
tt0386179,317108,,
tt0386180,4336,78831,1518
tt0386182,35231,314715,
tt0386187,321800,,
tt0386195,66742,,
tt0386199,310868,319600,
tt0386200,,313291,
tt0386202,137998,,
tt0386207,,188131,
tt0386208,17321,152211,14382
tt0386213,40783,,16068
tt0386214,,74575,
tt0386215,11990,326814,
tt0386221,34546,,
tt0386224,2055,72735,5057
tt0386233,14426,79625,15937
tt0386239,,420142,
tt0386241,13071,,33086
tt0386242,,,28159
tt0386245,9096,155211,
tt0386251,77220,,
tt0386252,,354976,
tt0386484,76762,296337,
tt0386620,73828,,
tt0386676,2316,73244,526
tt0386907,15741,79546,1759
tt0386911,1150330,,
tt0386912,290487,,
tt0386913,43614,133891,20842
tt0386917,5405,73389,16813
tt0386918,12131,476381,48156
tt0386922,59645,275656,
tt0386925,20591,75284,
tt0386929,3584,73288,903
tt0386934,96166,270398,81425
tt0386936,,463164,
tt0386939,97813,,
tt0386941,9692,,
tt0386944,35238,,
tt0386946,14447,80079,
tt0386950,90,79771,1414
tt0386955,30684,102291,21209
tt0386959,70591,123431,43071
tt0386962,26148,,
tt0386966,106123,333044,
tt0386968,299191,,
tt0386969,5833,,
tt0386974,,106171,
tt0386975,4900,79278,18510
tt0386977,9220,169201,
tt0386986,1886,73039,10521
tt0386989,6478,101251,25902
tt0386991,24185,,
tt0386992,27310,274160,76493
tt0386993,679,72245,5949
tt0387159,,388192,50428
tt0387199,1940,74543,559
tt0387498,,330476,
tt0387584,42778,77663,
tt0387702,230657,,
tt0387714,130,71148,12510
tt0387715,39844,,
tt0387717,16188,395882,89300
tt0387719,12050,79252,7790
tt0387720,123056,,
tt0387724,19855,76664,8807
tt0387727,14571,,
tt0387729,1742,,
tt0387733,54131,,
tt0387735,35242,,
tt0387736,224784,,26695
tt0387737,11712,,32690
tt0387738,233075,432384,
tt0387740,36218,249197,
tt0387741,16173,79680,
tt0387744,,248152,
tt0387749,42669,254101,
tt0387751,19715,,
tt0387757,1034,73999,48323
tt0387759,90090,,
tt0387763,11250,169581,23677
tt0387764,815,71656,383
tt0387765,112413,,74336
tt0387768,215288,,
tt0387770,22811,334258,44259
tt0387773,12264,,
tt0387775,12260,76057,19442
tt0387777,2770,,
tt0387779,10851,79874,1283
tt0387780,35249,75286,
tt0387781,2991,,
tt0387783,1202,369311,9801
tt0387784,95994,,
tt0387786,9879,,
tt0387787,,,56698
tt0387790,134720,79006,17009
tt0388160,52832,,
tt0388189,49003,275467,
tt0388225,45154,82387,
tt0388245,2829,100291,
tt0388343,120980,336402,68225
tt0388370,240434,84982,
tt0388423,15884,103231,1679
tt0388571,14775,178551,
tt0388572,20621,371835,
tt0388573,13786,82335,33059
tt0388574,14869,94271,34862
tt0388578,1652,172731,
tt0388581,64442,,
tt0388583,6324,82534,11063
tt0388585,80318,321323,
tt0388586,3866,,
tt0388587,15053,,
tt0388590,37109,104611,
tt0388595,721,73444,21135
tt0388597,246198,,
tt0388598,6530,,
tt0388601,9578,80467,29237
tt0388605,103923,193011,13035
tt0388606,158903,254220,70095
tt0388609,,,36307
tt0388613,118619,317130,
tt0388614,63846,,
tt0388615,37289,109371,
tt0388616,26852,,
tt0388619,64159,,
tt0388620,34358,,
tt0388621,19682,465356,
tt0388625,1643,73270,30431
tt0388626,14750,341892,84121
tt0388627,157102,,
tt0388629,37854,81797,1505
tt0388630,98007,,
tt0388631,10928,117511,
tt0388632,,359698,
tt0388635,57060,80879,61861
tt0388636,24796,134431,42858
tt0388638,9374,70499,29630
tt0388640,4380,71377,
tt0388644,21421,92011,13645
tt0388649,,470314,
tt0388650,75911,72776,26612
tt0388654,86711,276209,
tt0388655,25912,,49806
tt0388657,76666,391144,
tt0388658,12092,,
tt0388660,10372,343094,
tt0388662,,99291,
tt0388700,44134,79589,
tt0388883,72317,313509,
tt0388894,34599,352582,8432
tt0388954,38185,258357,
tt0389034,82674,,
tt0389058,97244,80138,
tt0389121,108296,327827,45115
tt0389442,643824,,
tt0389564,1481,73507,483
tt0389568,11823,270853,34336
tt0389569,58565,316001,
tt0389570,27841,372095,89451
tt0389571,20965,331305,70565
tt0389577,30329,73544,80135
tt0389581,318375,,
tt0389582,4988,73812,
tt0389584,,404407,
tt0389585,92218,227121,
tt0389586,6976,,
tt0389587,90895,,
tt0389591,10546,73277,26938
tt0389593,15749,263648,57263
tt0389594,8133,,57593
tt0389597,156620,,89318
tt0389599,5536,251414,47024
tt0389600,11786,137531,22540
tt0389602,68957,81330,
tt0389604,1298,82285,36293
tt0389605,11710,80528,38695
tt0389608,8682,,
tt0389617,16841,,
tt0389630,,388316,
tt0389631,48850,,
tt0389633,8915,82883,19487
tt0389635,10784,78950,508
tt0389641,260235,,
tt0389646,34167,440900,
tt0389651,13114,187811,
tt0389653,117263,,
tt0389655,209362,255688,
tt0389656,13100,329732,
tt0389660,49583,83412,4918
tt0389662,15149,362087,64374
tt0389663,17894,85103,
tt0389664,3587,82016,23613
tt0389667,1494,137721,
tt0389668,1812,74241,29195
tt0389670,3703,404403,
tt0389671,41275,255490,
tt0389677,,384170,
tt0389679,,433563,
tt0389680,,320795,52174
tt0389681,34383,,
tt0389682,234368,329864,
tt0389683,,406565,49162
tt0389686,50039,,12881
tt0389687,14654,,
tt0389689,,255086,
tt0389690,,,9621
tt0389695,34040,305979,
tt0389701,20,78825,3956
tt0389708,14943,391683,
tt0390678,90576,,
tt0390682,,375550,52626
tt0390684,,278319,
tt0390685,93249,,
tt0390688,10579,,
tt0390691,6700,,
tt0390696,222,,
tt0390699,48460,355441,
tt0390700,6390,91171,3427
tt0390701,13552,466591,
tt0390704,301983,,
tt0390705,8916,86581,85913
tt0390707,82904,329254,
tt0390708,,79853,9154
tt0390720,275,285263,
tt0390721,26138,,
tt0390722,20148,,
tt0390725,,265487,
tt0390726,82120,366468,
tt0390729,17606,,
tt0390733,31679,72902,2043
tt0390734,235544,,
tt0390735,13928,93861,
tt0390738,12099,73651,
tt0390739,297579,,
tt0390740,1111,74548,
tt0390742,,327463,
tt0390743,,320164,
tt0390747,2683,,
tt0390748,,,47811
tt0390749,325456,,
tt0390751,53304,101811,
tt0390752,35736,247877,
tt0390754,322894,357144,
tt0390759,9648,,
tt0390760,291304,324451,
tt0390761,33915,,
tt0390762,20517,72335,48667
tt0390763,115733,96861,
tt0390769,19120,,
tt0390775,44273,,
tt0390776,15526,,
tt0390780,227426,262666,
tt0390781,94395,278368,54135
tt0390784,,419946,
tt0390787,274360,,
tt0390788,8026,,
tt0390789,91128,,
tt0390790,29164,,
tt0390792,17630,263226,
tt0390796,13414,,
tt0390799,,344943,
tt0391273,6192,,15857
tt0391571,119740,,
tt0391581,24862,,
tt0391588,20896,136831,
tt0391592,18187,,
tt0391593,122362,435761,
tt0391594,,439094,
tt0391595,,414323,
tt0391604,13618,474713,
tt0391605,,448996,
tt0391606,28173,,
tt0391610,,152491,
tt0391612,51042,,
tt0391633,280716,,
tt0391643,309209,,
tt0391651,62831,,
tt0391657,,356218,
tt0391658,24988,72744,
tt0391664,2425,,
tt0391666,308,269990,73799
tt0391667,,402207,
tt0391671,114283,,
tt0391673,225652,,
tt0391674,27186,74788,
tt0391677,16291,334204,89413
tt0391679,20633,98141,
tt0391680,27887,75026,16604
tt0391681,,357293,
tt0391683,12961,276171,16276
tt0391685,29034,,
tt0391686,92417,214511,
tt0391687,35691,,
tt0391693,51122,,
tt0391695,,423411,87917
tt0391711,,410941,
tt0392141,25013,131271,
tt0392205,,,49645
tt0392433,79177,92731,23837
tt0392948,135961,,25006
tt0392953,117366,285084,
tt0392957,65984,265727,41872
tt0392969,,266293,55990
tt0392970,62709,81992,54717
tt0392972,26243,285645,
tt0392975,45246,168631,
tt0392978,,443330,
tt0392979,23221,73323,
tt0392981,76489,267799,44539
tt0392983,26940,,41907
tt0392984,2013,,41858
tt0392988,91367,333705,
tt0392990,,74282,
tt0392991,27817,,
tt0392992,103887,159161,
tt0393000,211168,283610,
tt0393003,16812,,
tt0393009,2891,72890,5393
tt0393403,99590,,
tt0393852,117038,177281,
tt0395043,,355658,
tt0395045,,223391,
tt0395046,308000,,
tt0395049,28352,358850,
tt0395050,16425,109331,
tt0395056,13413,353028,
tt0395057,12539,121891,17688
tt0395060,1913,75163,
tt0395062,30367,91921,
tt0395068,,100781,
tt0395072,232971,331241,
tt0395076,14281,82337,
tt0395077,,162821,
tt0395079,4654,,
tt0395309,211447,,
tt0395333,315094,,
tt0395334,39457,,
tt0395376,1116,,68510
tt0395378,3827,,2787
tt0395381,13342,73681,48174
tt0395382,13410,73185,
tt0395383,83468,253539,
tt0395385,316314,,
tt0395386,23944,,58576
tt0395387,16800,217601,49251
tt0395389,16239,463114,
tt0395391,96656,291599,
tt0395393,42731,73550,18955
tt0395395,232924,,68311
tt0395397,117248,,
tt0395399,23549,476774,
tt0395404,202,78893,26724
tt0395405,84185,84253,
tt0395406,297814,,
tt0395409,640,73354,17701
tt0395410,3812,,25776
tt0395413,357,80057,5656
tt0395414,26623,,
tt0395415,58464,355150,72043
tt0395419,321212,236671,
tt0395536,25804,,
tt0395736,101962,357719,50097
tt0395832,20135,446667,
tt0395835,45543,272236,
tt0395838,12707,327825,
tt0395840,121147,,
tt0395842,5115,81531,43271
tt0395843,2458,73696,749
tt0395855,6340,163161,18982
tt0395858,19067,,
tt0395862,,451867,
tt0395867,39438,,
tt0395873,20860,391866,
tt0395880,,310467,
tt0395882,62587,459132,
tt0395884,,,24489
tt0395886,,457298,
tt0395890,71223,262584,
tt0395891,1976,74210,2558
tt0395893,62781,,
tt0395897,1306,,
tt0395898,9713,,
tt0395899,28438,,
tt0395904,25519,,
tt0395905,34133,74761,40289
tt0395906,,82722,
tt0395908,156161,359623,
tt0395910,14821,319831,
tt0395911,261420,,
tt0395914,,424071,
tt0396282,91000,,
tt0396284,35561,117401,
tt0396290,58328,329996,
tt0396291,238921,405023,
tt0396294,,,32314
tt0396300,203295,,
tt0396301,9180,75017,40271
tt0396305,,464967,
tt0396306,13541,276092,34838
tt0396308,20809,101081,
tt0396321,,85237,
tt0396323,1051,,
tt0396324,,322265,
tt0396325,18769,394313,
tt0396327,296760,,88113
tt0396335,26031,443693,
tt0396341,,260638,
tt0396343,,313510,
tt0396345,2524,73763,
tt0396347,3664,73319,6794
tt0396348,201070,,
tt0396349,11648,73618,
tt0396350,36368,96881,16740
tt0396351,33126,313325,41365
tt0396352,12774,,
tt0396354,8360,,
tt0396356,120822,316418,
tt0396360,18366,,
tt0396361,9630,75486,
tt0396363,,,16267
tt0396364,,453429,
tt0396368,1264393,,
tt0396374,34192,250665,
tt0396375,13836,74143,13457
tt0396378,22892,,40436
tt0396379,28652,197441,
tt0396380,9546,,
tt0396382,325900,,
tt0396384,20518,419076,
tt0396385,12535,,
tt0396392,14996,108031,
tt0396393,,,80114
tt0396396,96191,,
tt0396922,215047,,
tt0396958,,161801,15711
tt0396968,10497,80389,23504
tt0396969,,278569,23389
tt0396972,,476683,
tt0396973,5054,71172,
tt0396975,326423,438578,76562
tt0396976,5082,73676,21589
tt0396979,298431,406952,
tt0396980,20822,,
tt0396983,19570,251917,
tt0396986,72424,310142,
tt0396987,19286,,
tt0396988,57002,,
tt0396991,1894,74928,6483
tt0396993,13686,83782,27031
tt0396994,309373,443089,91054
tt0396997,6554,74121,16546
tt0396998,6017,82901,34098
tt0397002,7904,,
tt0397011,6896,,
tt0397016,,221211,
tt0397120,44826,318388,
tt0397125,506941,,
tt0397131,,96181,
tt0397132,73050,254095,
tt0397133,14997,307789,
tt0397134,47958,,
tt0397137,427,73692,38388
tt0397138,429,73615,4641
tt0397139,25795,79596,38017
tt0397141,51613,,
tt0397143,33139,,
tt0397146,79179,,
tt0397149,4074,78871,18956
tt0397150,205,79554,1949
tt0397152,65380,82248,
tt0397161,11278,226971,
tt0397171,46535,,
tt0397182,10493,73505,
tt0397189,9234,313243,
tt0397192,27885,82029,55323
tt0397194,,399190,
tt0397196,,255937,
tt0397197,213906,426098,
tt0397205,,335806,
tt0397206,5047,74245,
tt0397209,319149,,
tt0397210,319152,,
tt0397214,112350,159851,52928
tt0397216,,82330,37244
tt0397225,20284,,9290
tt0397226,5379,259261,
tt0397227,19578,273875,31581
tt0397306,1433,73141,215
tt0397442,1395,80547,567
tt0397501,19699,322889,43495
tt0397508,,,49431
tt0397603,72082,318826,91015
tt0397754,,,32990
tt0397756,11880,73801,8882
tt0397759,105658,,
tt0397760,768,96341,57343
tt0397764,13174,,
tt0397765,7352,113971,
tt0397767,202506,,
tt0397769,3161,75960,
tt0397772,4144,75229,19844
tt0397775,14409,,74579
tt0397776,26760,72069,91053
tt0397777,6735,,
tt0397778,113539,289339,45998
tt0397779,81335,,
tt0397782,,248849,
tt0397783,105380,,
tt0397784,233868,430990,
tt0397786,48631,411674,
tt0397787,,372823,
tt0397788,249290,,
tt0397789,105383,,
tt0397790,135797,249270,45939
tt0397794,15171,83625,10929
tt0397795,129901,262706,
tt0397798,,,49805
tt0397799,37556,,
tt0397800,5164,,
tt0397803,,262727,
tt0397805,25870,442155,
tt0397806,4185,75358,
tt0397807,234574,,
tt0397809,,,12486
tt0397811,26120,,62559
tt0397812,35246,,
tt0397813,,73339,
tt0397814,56407,,
tt0397817,77394,343332,
tt0397818,209522,424326,
tt0397819,2497,,
tt0397820,9326,139041,
tt0397822,,70601,
tt0397824,776,,
tt0397825,17596,,
tt0397826,276517,,
tt0397827,47725,263861,
tt0397828,47975,302856,
tt0397830,284674,467129,
tt0397833,21812,,
tt0397835,48323,424744,
tt0397837,,72960,
tt0397844,24844,455341,
tt0397847,23002,,
tt0397849,24735,,
tt0397850,12371,127411,30363
tt0398024,,,57246
tt0398374,16983,,
tt0398406,27485,,
tt0398407,35422,81995,37859
tt0398408,15176,,51340
tt0398412,12144,73616,18974
tt0398414,76622,140811,45633
tt0398416,4819,,
tt0398417,2022,73180,481
tt0398423,27735,,
tt0398426,295737,,
tt0398427,2371,74184,10989
tt0398429,1752,73712,48659
tt0398430,325335,420477,
tt0398431,56752,252374,9008
tt0398432,,405476,
tt0398433,13984,,
tt0398434,7068,283982,42276
tt0398437,893071,248850,
tt0398438,22211,,
tt0398440,32972,,41775
tt0398442,553562,,
tt0398443,,313961,
tt0398444,,249500,
tt0398450,15199,256469,
tt0398451,2089,327171,
tt0398455,2503,,
tt0398457,,,92331
tt0398458,52424,,
tt0398463,24117,,
tt0398467,205628,,25860
tt0398468,39240,136621,32437
tt0398472,,479203,
tt0398473,71401,296757,16368
tt0398474,36709,221361,26453
tt0398476,,229251,72801
tt0398477,35243,74288,
tt0398478,83976,116411,51846
tt0398480,58440,,
tt0398483,8986,,
tt0398486,135833,,
tt0398487,7738,251027,32876
tt0398491,,,41893
tt0398492,22788,79277,24217
tt0398495,326486,474566,
tt0398496,302083,,
tt0398497,95018,346398,
tt0398498,9795,248975,18454
tt0398500,9522,447993,
tt0398501,22568,261574,15807
tt0398504,2068,73006,7631
tt0398506,262356,,
tt0398510,9469,430481,
tt0398512,35239,124841,7357
tt0398514,6091,73665,5093
tt0398515,14478,,
tt0398516,201004,419642,
tt0398521,132154,233971,
tt0398523,247374,452866,
tt0398524,34847,395177,8185
tt0398531,17029,149841,
tt0398532,34130,71238,70689
tt0398533,20177,72977,
tt0398536,23598,,
tt0398537,,439328,
tt0398538,21238,284549,
tt0398543,37795,,
tt0398544,315761,,
tt0398546,28525,73603,
tt0398547,86705,213391,75689
tt0398549,50089,262607,
tt0398550,,,8181
tt0398551,9523,250563,
tt0398553,,302292,
tt0398554,287317,,
tt0398555,7594,,
tt0398556,15190,,
tt0398557,327025,74502,
tt0398558,26874,276741,50884
tt0398559,3993,,
tt0398561,9528,187971,9400
tt0398562,,273146,
tt0398564,,315072,
tt0398565,325899,,
tt0398567,,266159,65056
tt0398568,13659,,
tt0398569,,355484,
tt0398570,41534,404137,
tt0398571,123,73792,
tt0398572,99707,382521,48543
tt0398578,104494,,
tt0398581,4272,79626,41195
tt0398584,15857,,9726
tt0398589,17298,,
tt0398590,877514,443009,
tt0398596,,320221,
tt0398599,809,73968,2577
tt0398603,,448092,
tt0398604,30503,255919,
tt0398605,326689,,
tt0398606,9531,,
tt0398612,251533,215621,
tt0398614,,267375,
tt0398615,5197,,18356
tt0398617,34769,73259,18490
tt0399943,13703,82124,8000
tt0399949,35570,,
tt0399951,51931,81952,
tt0399952,48525,82194,
tt0399954,73125,344958,42821
tt0399955,61288,420356,
tt0399956,48419,131101,
tt0399959,118550,,
tt0399960,75535,272245,41865
tt0399961,253502,,
tt0399964,201814,290503,
tt0399965,63133,,
tt0399966,67401,204691,
tt0399967,8657,73657,
tt0399970,25458,319797,71575
tt0399971,2146,84835,2776
tt0399972,,320536,
tt0399973,,262119,47784
tt0399977,13964,222811,7812
tt0399978,2785,,
tt0399984,83839,,
tt0399985,,,51518
tt0399988,136810,411644,
tt0399989,4405,260097,
tt0399990,42442,75003,20615
tt0399991,1313,,
tt0399992,49738,259485,5927
tt0399994,36022,,
tt0399996,,255272,
tt0400000,12403,275127,
tt0400003,,450501,
tt0400005,,404027,
tt0400009,5098,,
tt0400010,56439,375888,
tt0400012,113921,,
tt0400014,30741,74173,3412
tt0400016,15106,285013,17220
tt0400018,24403,256284,5750
tt0400021,9162,,35129
tt0400024,28670,272588,18588
tt0400025,48701,,
tt0400026,25344,270595,
tt0400028,18425,,
tt0400029,48411,,
tt0400034,255512,450562,
tt0400035,279559,,
tt0400036,22214,340496,
tt0400037,4106,72831,3929
tt0400038,,84587,9161
tt0400042,4077,,
tt0400045,,476077,87353
tt0400047,120281,80806,
tt0400059,2456,,
tt0400061,,,6529
tt0400231,233851,84716,72469
tt0400391,7516,84969,9150
tt0400537,256028,,
tt0400690,27117,72842,4253
tt0400974,321585,,
tt0400976,,,30098
tt0400977,1275,,
tt0400982,48592,250330,
tt0400985,,358516,
tt0400988,76351,281244,
tt0400990,,447664,
tt0400992,9419,292850,
tt0400993,4905,,
tt0400994,30050,73933,39201
tt0400996,4387,,
tt0400997,117045,264918,55956
tt0400998,31732,85222,13260
tt0401001,35700,80922,5213
tt0401003,43679,275077,
tt0401008,,84477,
tt0401010,3819,373954,
tt0401011,,81978,
tt0401018,1283,,83302
tt0401019,450,74759,11543
tt0401020,107145,,
tt0401021,262160,391507,
tt0401022,,356509,
tt0401023,49744,,
tt0401024,10881,73764,
tt0401032,226574,,
tt0401033,50929,87651,
tt0401034,,187581,
tt0401035,13003,75047,
tt0401039,271936,304221,
tt0401046,57381,,
tt0401049,48089,336958,
tt0401050,,,85915
tt0401051,,72527,74353
tt0401056,206101,,
tt0401061,326725,,
tt0401062,13776,,
tt0401063,,456736,
tt0401069,306370,,
tt0401070,,422104,
tt0401071,,248347,
tt0401073,71303,259484,8016
tt0401076,121211,,
tt0401079,15851,165351,15039
tt0401081,56078,209411,
tt0401083,,313169,
tt0401747,39373,78896,6090
tt0401910,,476768,
tt0401914,15315,,
tt0401915,5596,,
tt0401916,15226,259821,17836
tt0401918,87411,,
tt0401919,295034,,
tt0401921,9620,382506,89322
tt0401923,107147,,
tt0401924,8159,,
tt0401926,327,427727,79621
tt0401928,135500,298360,
tt0401930,,444506,
tt0401933,1446,288585,28623
tt0401934,14692,257613,16205
tt0401937,,447907,
